"subject_nr","correct","Typicality","group","Exemplar","MAD","AUC","RT","acc_max_time","xpos_flips"
1041,0,"Typical","click","Klapperschlange",907.586414703902,415497,5293,2860,1
1041,0,"Atypical","click","Fledermaus",555.642180286912,269366.5,2735,1110,2
1041,1,"Typical","click","Alligator",-99.408943813385,-54585.5,1637,700,0
1041,1,"Typical","click","Chamaeleon",-72.383075668291,-25138,2343,1830,0
1041,1,"Typical","click","Falke",-43.7319302312525,-9123,1573,580,0
1041,1,"Typical","click","Goldfisch",101.474521528659,-23832,1845,740,2
1041,1,"Typical","click","Hai",83.4848817793536,25073.5,2221,1540,0
1041,1,"Typical","click","Hund",42.4322928249151,12494.5,1317,701,0
1041,1,"Typical","click","Kaninchen",765.694984170692,412442.5,2021,980,1
1041,1,"Typical","click","Katze",-99.763015392075,-38052.5,1589,980,1
1041,1,"Typical","click","Lachs",-156.848849355518,-69728.5,1814,981,1
1041,1,"Typical","click","Loewe",714.379442121473,346984,2301,1140,1
1041,1,"Typical","click","Pferd",-90.1674382209226,-54316,1318,701,0
1041,1,"Typical","click","Spatz",-38.5045709745346,-5617.5,2293,1340,0
1041,1,"Atypical","click","Aal",-82.402412817515,-25182.5,1663,900,0
1041,1,"Atypical","click","Pinguin",-175.98586803875,-59669,3325,700,2
1041,1,"Atypical","click","Schmetterling",-15.8150998520522,-6982,2461,1300,0
1041,1,"Atypical","click","Seeloewe",44.5973174174586,10538,2317,1533,3
1041,1,"Atypical","click","Wal",586.365131276017,123860.5,2934,551,2
1042,0,"Typical","touch","Klapperschlange",-67.5026753777319,-37103,4320,3910,0
1042,1,"Typical","touch","Alligator",-43.9016399351875,-19904.5,931,741,0
1042,1,"Typical","touch","Chamaeleon",27.0466507123537,17494,1358,1108,0
1042,1,"Typical","touch","Falke",17.9824095885552,10381,791,741,0
1042,1,"Typical","touch","Goldfisch",-39.4754258693433,-24780,780,700,0
1042,1,"Typical","touch","Hai",16.218313376985,8572.5,1365,1165,0
1042,1,"Typical","touch","Hund",-29.3374373964098,-15637.5,880,660,0
1042,1,"Typical","touch","Kaninchen",38.1844326050434,25155.5,751,661,0
1042,1,"Typical","touch","Katze",-84.6456215584595,-41515,921,621,0
1042,1,"Typical","touch","Lachs",-76.286519808026,-21845,1491,1101,1
1042,1,"Typical","touch","Loewe",-34.7774475152693,-19003.5,992,860,0
1042,1,"Typical","touch","Pferd",-14.7177422608937,-3601,830,660,0
1042,1,"Typical","touch","Spatz",-36.7077259744691,-15599,1060,780,0
1042,1,"Atypical","touch","Aal",-18.3690521011646,591.5,1640,1470,0
1042,1,"Atypical","touch","Fledermaus",6.11430443959743,2226.5,1217,1157,0
1042,1,"Atypical","touch","Pinguin",-32.3693820734848,-8894.5,1590,1460,0
1042,1,"Atypical","touch","Schmetterling",-36.9760745867149,-22196.5,1142,812,0
1042,1,"Atypical","touch","Seeloewe",-33.9259224364782,-14927.5,1310,1140,0
1042,1,"Atypical","touch","Wal",737.7920606143,220237,1202,1172,1
1043,1,"Typical","touch","Alligator",-106.295183824113,-67764,1870,1420,0
1043,1,"Typical","touch","Chamaeleon",-32.1325180375412,-14495.5,990,860,0
1043,1,"Typical","touch","Falke",-23.3690338622744,-6058,810,700,0
1043,1,"Typical","touch","Goldfisch",-64.5763069936592,-41332,1140,780,0
1043,1,"Typical","touch","Hai",55.4373799018839,30754,2410,2300,0
1043,1,"Typical","touch","Hund",-30.5724669164421,-3749.5,1050,900,0
1043,1,"Typical","touch","Kaninchen",-19.34741520583,-9748,740,620,0
1043,1,"Typical","touch","Katze",-43.6949870579373,-26971,1310,1140,0
1043,1,"Typical","touch","Klapperschlange",405.621672188224,105038.5,8000,7630,4
1043,1,"Typical","touch","Lachs",-49.6841879869644,-19026,1460,1180,0
1043,1,"Typical","touch","Loewe",40.5389468092097,-15717,1150,710,0
1043,1,"Typical","touch","Pferd",-59.3705818993947,-40674.5,950,740,0
1043,1,"Typical","touch","Spatz",-56.1519794065864,-29448.5,1040,860,0
1043,1,"Atypical","touch","Aal",36.6487706743547,17446.5,1010,900,0
1043,1,"Atypical","touch","Fledermaus",-36.00049896833,-7680.5,1590,1460,0
1043,1,"Atypical","touch","Pinguin",216.495775576124,101320.5,1761,1671,2
1043,1,"Atypical","touch","Schmetterling",145.759576705475,52686,1099,989,1
1043,1,"Atypical","touch","Seeloewe",-12.647600449993,702,1461,1101,0
1043,1,"Atypical","touch","Wal",1003.2139254928,479420,2090,940,1
1044,0,"Typical","click","Klapperschlange",-62.5842552062884,7242,2205,1636,1
1044,0,"Atypical","click","Aal",-71.219270710713,-34593.5,1094,662,0
1044,1,"Typical","click","Alligator",16.9083121029082,4828.5,1461,1020,0
1044,1,"Typical","click","Chamaeleon",783.362102986862,424398.5,1501,1060,1
1044,1,"Typical","click","Falke",89.9312135306229,34590,941,620,2
1044,1,"Typical","click","Goldfisch",53.5080352552574,13352,1357,900,1
1044,1,"Typical","click","Hai",93.6921712901507,31034.5,1966,725,2
1044,1,"Typical","click","Hund",-136.345458885054,-51727,1373,860,0
1044,1,"Typical","click","Kaninchen",-132.197333231591,-89872,1294,990,1
1044,1,"Typical","click","Katze",-101.120828439725,-69362,1013,660,1
1044,1,"Typical","click","Lachs",166.345765925607,113928,990,701,1
1044,1,"Typical","click","Loewe",180.678344917427,135785.5,917,660,1
1044,1,"Typical","click","Pferd",46.6139311684244,36413,1029,660,0
1044,1,"Typical","click","Spatz",303.369549594396,205058,1198,805,1
1044,1,"Atypical","click","Fledermaus",787.296865516747,372252.5,1230,990,2
1044,1,"Atypical","click","Pinguin",611.942112748025,210639,2262,1221,1
1044,1,"Atypical","click","Schmetterling",820.809682601533,420643.5,1350,1070,1
1044,1,"Atypical","click","Seeloewe",165.215314592041,85274.5,1605,900,1
1044,1,"Atypical","click","Wal",894.453853847002,541126.5,1454,470,3
1045,0,"Atypical","click","Fledermaus",55.53714763275,9150.5,2102,1605,0
1045,0,"Atypical","click","Seeloewe",150.582347251388,105444.5,3966,3150,4
1045,1,"Typical","click","Alligator",88.9156716752931,77377,1998,1461,1
1045,1,"Typical","click","Chamaeleon",52.8458290990625,1347.5,2262,1590,1
1045,1,"Typical","click","Falke",-119.076547924426,-87358.5,1334,965,0
1045,1,"Typical","click","Goldfisch",55.7116279946844,48063,1534,1070,1
1045,1,"Typical","click","Hai",78.7753928950067,34412.5,1238,740,0
1045,1,"Typical","click","Hund",66.9852521830176,24239,1389,780,1
1045,1,"Typical","click","Kaninchen",79.0886186599955,57333.5,6669,1060,3
1045,1,"Typical","click","Katze",-154.318551035823,-61887,3286,941,6
1045,1,"Typical","click","Klapperschlange",60.3518741136776,32912.5,1526,750,2
1045,1,"Typical","click","Lachs",-116.667308021246,-58877.5,1349,797,1
1045,1,"Typical","click","Loewe",-47.1598158754349,-1146,1590,1190,1
1045,1,"Typical","click","Pferd",60.0382277355991,56222,1845,1540,1
1045,1,"Typical","click","Spatz",-50.0168271843789,-33018,1269,980,0
1045,1,"Atypical","click","Aal",93.2622128712552,36824.5,1758,1190,2
1045,1,"Atypical","click","Pinguin",596.831771896751,286026,3286,1060,3
1045,1,"Atypical","click","Schmetterling",651.576656571192,239482,2517,1980,2
1045,1,"Atypical","click","Wal",927.375301956263,302010,2446,1910,2
1046,0,"Typical","click","Hai",1129.41840070119,678720,4197,1300,1
1046,1,"Typical","click","Alligator",31.560264609037,1660,1405,1060,1
1046,1,"Typical","click","Chamaeleon",854.166579308416,347371,1989,1540,3
1046,1,"Typical","click","Falke",-138.297522233217,-85838.5,1477,1045,0
1046,1,"Typical","click","Goldfisch",-209.102436605531,-134903,1190,852,0
1046,1,"Typical","click","Hund",623.953820944456,330988,1765,1101,3
1046,1,"Typical","click","Kaninchen",95.1156904602934,55844,1646,1239,1
1046,1,"Typical","click","Katze",-116.773598225123,-66909,1181,820,2
1046,1,"Typical","click","Klapperschlange",-78.6402943062229,1388.5,1493,877,0
1046,1,"Typical","click","Lachs",85.459939552962,56713.5,1285,908,2
1046,1,"Typical","click","Loewe",761.241681288204,75419,1727,1381,3
1046,1,"Typical","click","Pferd",167.21611599062,109717,1222,781,0
1046,1,"Typical","click","Spatz",531.579917777753,321837.5,1262,981,2
1046,1,"Atypical","click","Aal",-71.3499137135655,-11151,1757,940,1
1046,1,"Atypical","click","Fledermaus",1089.91738999193,622868,3831,630,1
1046,1,"Atypical","click","Pinguin",40.2608773753967,724,2871,2327,3
1046,1,"Atypical","click","Schmetterling",901.552913840969,380392.5,1573,1053,2
1046,1,"Atypical","click","Seeloewe",-126.12941392131,-57214,1693,1260,0
1046,1,"Atypical","click","Wal",864.80702044684,465470,1480,936,1
1047,1,"Typical","touch","Alligator",-40.0016255789856,-29316,927,820,0
1047,1,"Typical","touch","Chamaeleon",-28.1860340375862,-16286.5,2253,1973,0
1047,1,"Typical","touch","Falke",-29.5155261756333,-18740.5,820,740,0
1047,1,"Typical","touch","Goldfisch",35.0605575961324,25884.5,750,700,0
1047,1,"Typical","touch","Hai",11.5537370711858,1736.5,840,780,0
1047,1,"Typical","touch","Hund",8.16492513815576,3871,740,710,0
1047,1,"Typical","touch","Kaninchen",-39.1758848566579,-23973.5,690,660,0
1047,1,"Typical","touch","Katze",-19.5243243133854,-8164,830,780,0
1047,1,"Typical","touch","Klapperschlange",-55.1926962453414,-27654,3840,3500,1
1047,1,"Typical","touch","Lachs",-19.9661741129616,-12471.5,1260,1250,0
1047,1,"Typical","touch","Loewe",-23.5895080661138,-10278.5,917,827,0
1047,1,"Typical","touch","Pferd",-25.5633246181901,-14658,631,581,0
1047,1,"Typical","touch","Spatz",-22.2002577442974,-8670.5,1050,980,0
1047,1,"Atypical","touch","Aal",29.1686243527092,16079,767,677,0
1047,1,"Atypical","touch","Fledermaus",-23.0020977721528,-14913.5,1240,1150,1
1047,1,"Atypical","touch","Pinguin",58.2765991629736,7603.5,1180,780,2
1047,1,"Atypical","touch","Schmetterling",-7.12819471517247,1461,990,980,0
1047,1,"Atypical","touch","Seeloewe",-38.1930516807051,-22202.5,1680,1350,0
1047,1,"Atypical","touch","Wal",179.729418383756,15168,1310,1260,1
1048,0,"Atypical","click","Pinguin",-76.5395311146477,-39405.5,1141,740,0
1048,1,"Typical","click","Alligator",-57.1214126132346,-18717,2174,1790,0
1048,1,"Typical","click","Chamaeleon",-42.6935437497174,-8278,1598,1350,0
1048,1,"Typical","click","Falke",572.39966621458,384506,1205,660,3
1048,1,"Typical","click","Goldfisch",26.5387490804426,7261,1245,900,0
1048,1,"Typical","click","Hai",-17.5716288532169,-2517.5,1341,980,2
1048,1,"Typical","click","Hund",-101.571695964159,-54874,1469,940,0
1048,1,"Typical","click","Kaninchen",-51.6903898053372,-21230,1038,670,0
1048,1,"Typical","click","Katze",73.8586826293542,58243.5,1463,990,1
1048,1,"Typical","click","Klapperschlange",56.7803627802814,30951,1262,990,0
1048,1,"Typical","click","Lachs",-74.7971806547099,-35512,1255,941,1
1048,1,"Typical","click","Loewe",-26.0484066268195,-7946,1113,820,0
1048,1,"Typical","click","Pferd",85.8769187909006,82222,1045,620,1
1048,1,"Typical","click","Spatz",326.962658501444,168151.5,1493,1220,2
1048,1,"Atypical","click","Aal",20.7739422128534,-295.5,1390,990,0
1048,1,"Atypical","click","Fledermaus",68.240161302858,8820,2165,1380,1
1048,1,"Atypical","click","Schmetterling",-124.191290100747,-73788.5,1214,661,0
1048,1,"Atypical","click","Seeloewe",-31.1402843928169,7966.5,1198,910,1
1048,1,"Atypical","click","Wal",1169.36585287533,621604,1438,790,4
1049,0,"Typical","click","Klapperschlange",-229.604954936147,-104556,5189,4693,1
1049,0,"Atypical","click","Fledermaus",-166.875477290392,-93948,7045,6580,4
1049,1,"Typical","click","Alligator",90.7368887014549,57545,1733,1101,0
1049,1,"Typical","click","Chamaeleon",-191.232935847782,-116177.5,3270,2582,0
1049,1,"Typical","click","Falke",49.3114753435856,1199,2303,1710,1
1049,1,"Typical","click","Goldfisch",-69.5191084951191,-42472.5,2437,1820,0
1049,1,"Typical","click","Hai",-90.443915364823,-42061.5,5247,4245,0
1049,1,"Typical","click","Hund",-113.052538592054,-74686.5,1933,1420,0
1049,1,"Typical","click","Kaninchen",402.692757723843,83050.5,2205,1700,3
1049,1,"Typical","click","Katze",168.457709006121,124935,1565,1260,2
1049,1,"Typical","click","Lachs",28.8852803234646,12691.5,2214,1741,0
1049,1,"Typical","click","Loewe",-112.745166434505,-75514,1462,860,0
1049,1,"Typical","click","Pferd",145.078373898893,61099,2156,1580,0
1049,1,"Typical","click","Spatz",50.5890591507244,47670.5,2263,1687,1
1049,1,"Atypical","click","Aal",295.703343046133,250889,2549,2020,3
1049,1,"Atypical","click","Pinguin",909.919299173693,390495,7221,6677,2
1049,1,"Atypical","click","Schmetterling",-89.1866130903822,-57723,2933,2429,0
1049,1,"Atypical","click","Seeloewe",-112.86462094001,-26190.5,6917,4829,0
1049,1,"Atypical","click","Wal",-97.1860379434909,-73257.5,7886,7094,1
1050,0,"Atypical","click","Fledermaus",-87.9152495422136,-34397,3949,2020,0
1050,1,"Typical","click","Alligator",172.639209040995,161782,1557,1140,1
1050,1,"Typical","click","Chamaeleon",103.881387149341,88505,3231,1790,1
1050,1,"Typical","click","Falke",1212.51080441143,728644.5,1694,1021,1
1050,1,"Typical","click","Goldfisch",-106.051183656252,-66693,1493,1020,1
1050,1,"Typical","click","Hai",136.362627942231,92456,9365,5964,1
1050,1,"Typical","click","Hund",67.8710197877465,53310,1110,750,0
1050,1,"Typical","click","Kaninchen",-79.6149621921635,-44750.5,1493,900,0
1050,1,"Typical","click","Katze",93.9510463243327,65999.5,1253,980,0
1050,1,"Typical","click","Klapperschlange",232.706190547296,202543.5,5709,2020,1
1050,1,"Typical","click","Lachs",271.614963053274,203648.5,2750,2190,1
1050,1,"Typical","click","Loewe",-126.689979536007,-91409,1213,740,1
1050,1,"Typical","click","Pferd",-93.5735739353214,-62470,2287,1110,2
1050,1,"Typical","click","Spatz",89.5158918553076,88141,2005,1540,2
1050,1,"Atypical","click","Aal",157.64725108839,124511,1686,1341,1
1050,1,"Atypical","click","Pinguin",104.024905027179,64285,3151,2750,1
1050,1,"Atypical","click","Schmetterling",126.261915191258,94526,1877,1540,0
1050,1,"Atypical","click","Seeloewe",-58.4490975543447,-34703.5,3141,2764,0
1050,1,"Atypical","click","Wal",-159.310489985601,-102004.5,2047,1790,1
1051,0,"Typical","touch","Klapperschlange",36.7426836500169,18206.5,2038,1988,0
1051,1,"Typical","touch","Alligator",-16.007351252398,2034,1800,1750,2
1051,1,"Typical","touch","Chamaeleon",54.4628012797063,1995.5,2481,2421,1
1051,1,"Typical","touch","Falke",64.2816700465605,36371.5,1160,940,2
1051,1,"Typical","touch","Goldfisch",71.1670635310138,32623,1543,1190,1
1051,1,"Typical","touch","Hai",22.7658612571475,7414.5,930,740,0
1051,1,"Typical","touch","Hund",-24.1972626120504,-10509.5,1270,1060,0
1051,1,"Typical","touch","Kaninchen",70.2748010377599,46771,1000,860,0
1051,1,"Typical","touch","Katze",23.9625115229382,4842.5,1650,1470,0
1051,1,"Typical","touch","Lachs",-118.471823725973,-83117.5,1760,1670,3
1051,1,"Typical","touch","Loewe",-54.7054086224602,-20572,1590,1140,0
1051,1,"Typical","touch","Pferd",759.744737026339,256697,1520,1310,1
1051,1,"Typical","touch","Spatz",84.3276520034601,46260,1704,1294,4
1051,1,"Atypical","touch","Aal",14.8129639322042,5561.5,1510,1060,0
1051,1,"Atypical","touch","Fledermaus",-20.3290945374481,-9454.5,2070,1870,0
1051,1,"Atypical","touch","Pinguin",-58.3792855547668,5672.5,2800,2540,2
1051,1,"Atypical","touch","Schmetterling",49.4892342195158,8907,2310,2260,2
1051,1,"Atypical","touch","Seeloewe",61.1806783533646,32434.5,2279,2229,0
1051,1,"Atypical","touch","Wal",-17.188392098538,-313,1510,1420,0
1052,0,"Typical","touch","Hai",-130.460488701859,-53093,3110,2900,0
1052,0,"Typical","touch","Klapperschlange",-33.2101722107779,-8493.5,2150,1980,3
1052,1,"Typical","touch","Alligator",53.820917875469,27476,1490,1310,0
1052,1,"Typical","touch","Chamaeleon",85.101369429274,53594.5,1919,1789,0
1052,1,"Typical","touch","Falke",-11.7533925167054,-3885,1310,1220,0
1052,1,"Typical","touch","Goldfisch",19.743641868038,5430,1340,1190,0
1052,1,"Typical","touch","Hund",-95.1124576619813,-33677,1925,1565,1
1052,1,"Typical","touch","Kaninchen",39.3994583576554,13803,1410,990,0
1052,1,"Typical","touch","Katze",45.0891805530476,23422,2410,2300,1
1052,1,"Typical","touch","Lachs",34.1961532614564,16989.5,2350,2220,0
1052,1,"Typical","touch","Loewe",-36.1934292428809,-22587,1600,1310,0
1052,1,"Typical","touch","Pferd",63.6231255793712,19767,3050,2590,0
1052,1,"Typical","touch","Spatz",87.8925849798157,45633.5,2992,2582,1
1052,1,"Atypical","touch","Aal",87.560019046032,41739,5533,5133,1
1052,1,"Atypical","touch","Fledermaus",55.1991089604754,16908.5,4080,3900,2
1052,1,"Atypical","touch","Pinguin",61.9167422230606,15028,1550,1100,0
1052,1,"Atypical","touch","Schmetterling",59.3233788320724,30370,3871,3541,1
1052,1,"Atypical","touch","Seeloewe",-23.9244749764731,-11518,2320,2310,0
1052,1,"Atypical","touch","Wal",72.9818677660536,45254.5,2303,2173,0
1053,0,"Typical","touch","Hai",-152.656365538485,27315,1240,790,1
1053,1,"Typical","touch","Alligator",70.3189021173632,41118,870,590,1
1053,1,"Typical","touch","Chamaeleon",31.0297171885283,11308.5,2050,1700,1
1053,1,"Typical","touch","Falke",-41.4273289944874,-17457.5,1060,980,1
1053,1,"Typical","touch","Goldfisch",-78.322540652231,-55472,1600,1100,1
1053,1,"Typical","touch","Hund",78.9358706092995,48961,1480,1420,0
1053,1,"Typical","touch","Kaninchen",40.6605456984622,11618,1100,670,0
1053,1,"Typical","touch","Katze",-29.5203207886355,-7717,2040,1550,1
1053,1,"Typical","touch","Klapperschlange",-37.9167992627228,-14937.5,1960,1820,0
1053,1,"Typical","touch","Lachs",-27.2782868177144,-9674.5,1200,1110,0
1053,1,"Typical","touch","Loewe",125.077113372005,82477,1640,1550,1
1053,1,"Typical","touch","Pferd",-42.5905223933527,-24080,1540,1060,0
1053,1,"Typical","touch","Spatz",-95.9089148521653,-31007,1541,1021,1
1053,1,"Atypical","touch","Aal",141.812349207997,105921,1300,1220,2
1053,1,"Atypical","touch","Fledermaus",98.506811791499,65289,2700,2620,1
1053,1,"Atypical","touch","Pinguin",-23.8097262409047,-8569.5,1380,1190,0
1053,1,"Atypical","touch","Schmetterling",-63.8940365534311,-40043.5,1350,1060,1
1053,1,"Atypical","touch","Seeloewe",-185.768508584056,3951.5,1710,1700,2
1053,1,"Atypical","touch","Wal",82.3240141778377,38643,1650,1620,0
1054,1,"Typical","touch","Alligator",489.02440778764,208686,1460,1300,1
1054,1,"Typical","touch","Chamaeleon",72.3805699006617,38831,1411,1021,0
1054,1,"Typical","touch","Falke",119.852425911851,69979.5,1320,860,0
1054,1,"Typical","touch","Goldfisch",-79.6872256995574,-37576.5,960,740,0
1054,1,"Typical","touch","Hai",41.8733416760107,21185,1340,1230,1
1054,1,"Typical","touch","Hund",74.8651830454594,45234.5,1030,990,0
1054,1,"Typical","touch","Kaninchen",-85.0728882896277,-51384.5,1091,781,0
1054,1,"Typical","touch","Katze",29.9970174633587,8160.5,743,653,0
1054,1,"Typical","touch","Klapperschlange",17.4771682036657,7896,3140,3060,1
1054,1,"Typical","touch","Lachs",57.9053465237973,26035.5,1180,980,0
1054,1,"Typical","touch","Loewe",75.1560075808753,40468.5,1181,781,0
1054,1,"Typical","touch","Pferd",-58.9446353690331,-27319.5,1011,781,0
1054,1,"Typical","touch","Spatz",-35.7410824131646,-6472,1070,820,0
1054,1,"Atypical","touch","Aal",29.3625128561152,6423,1320,900,0
1054,1,"Atypical","touch","Fledermaus",160.877866722583,-8540.5,1520,1150,1
1054,1,"Atypical","touch","Pinguin",376.154540289775,106111,3728,3558,4
1054,1,"Atypical","touch","Schmetterling",59.927351843665,36597,1430,1100,0
1054,1,"Atypical","touch","Seeloewe",45.8727192042332,12521,1911,1581,1
1054,1,"Atypical","touch","Wal",65.3589289584256,29974.5,1310,1020,1
1055,0,"Typical","click","Klapperschlange",1227.85051079572,564846,3021,2060,2
1055,1,"Typical","click","Alligator",-77.30601213486,-32840.5,1869,1140,2
1055,1,"Typical","click","Chamaeleon",-95.5157410900686,-58618.5,2197,1580,0
1055,1,"Typical","click","Falke",-35.8673191571792,-3319,1886,1061,0
1055,1,"Typical","click","Goldfisch",-77.242636275281,-72906,2125,1356,1
1055,1,"Typical","click","Hai",75.2380411530318,60174,1854,1221,0
1055,1,"Typical","click","Hund",-78.7101825826633,-32234,1581,869,0
1055,1,"Typical","click","Kaninchen",172.8334040303,64930.5,1926,1021,1
1055,1,"Typical","click","Katze",-90.8040037869372,-38828,1661,860,1
1055,1,"Typical","click","Lachs",475.616527296697,304565,1677,980,1
1055,1,"Typical","click","Loewe",33.5687796589918,5902,1502,950,0
1055,1,"Typical","click","Pferd",46.6568160007992,-8227.5,1485,820,1
1055,1,"Typical","click","Spatz",175.789816142629,73756.5,1870,1301,1
1055,1,"Atypical","click","Aal",153.588764701963,63999.5,2293,1300,1
1055,1,"Atypical","click","Fledermaus",71.6409002446492,25966.5,2343,1270,3
1055,1,"Atypical","click","Pinguin",67.3793152735517,-370,2679,1500,4
1055,1,"Atypical","click","Schmetterling",774.717778289762,429231.5,1933,1340,2
1055,1,"Atypical","click","Seeloewe",634.213577544524,418435,2525,1700,1
1055,1,"Atypical","click","Wal",-76.5799678944404,-41909,2511,1070,1
1056,1,"Typical","touch","Alligator",-55.4476465015838,-8876.5,3765,1685,2
1056,1,"Typical","touch","Chamaeleon",-76.300618303655,-39756,4106,3766,0
1056,1,"Typical","touch","Falke",-41.9678568869401,-13954,1790,1141,0
1056,1,"Typical","touch","Goldfisch",-44.8270064757093,2646,5792,5462,2
1056,1,"Typical","touch","Hai",-26.1718380670787,-4145.5,2550,1900,0
1056,1,"Typical","touch","Hund",-106.930743142158,-39431.5,1014,764,0
1056,1,"Typical","touch","Kaninchen",-58.1973304658748,-30818,1170,860,0
1056,1,"Typical","touch","Katze",-122.79865076393,-60372.5,1070,830,0
1056,1,"Typical","touch","Klapperschlange",37.0942697661231,601.5,5440,5190,1
1056,1,"Typical","touch","Lachs",37.3451906164375,-6223,2660,2100,0
1056,1,"Typical","touch","Loewe",248.04634457101,89508.5,1900,1500,1
1056,1,"Typical","touch","Pferd",-62.4670424434462,-36800.5,2031,1541,1
1056,1,"Typical","touch","Spatz",-93.1949668574757,-46276,1921,1261,0
1056,1,"Atypical","touch","Aal",73.5207836294993,19032.5,8124,7934,2
1056,1,"Atypical","touch","Fledermaus",-195.781096922698,-102096,2886,2436,2
1056,1,"Atypical","touch","Pinguin",64.1854421761926,-1730.5,7851,7581,2
1056,1,"Atypical","touch","Schmetterling",-73.9944934234412,-46678.5,2752,2092,1
1056,1,"Atypical","touch","Seeloewe",52.0777644269532,42911.5,2350,1700,1
1056,1,"Atypical","touch","Wal",-30.8623283789332,-10632.5,3360,2780,2
1057,1,"Typical","touch","Alligator",151.064785711476,54314,1284,1204,2
1057,1,"Typical","touch","Chamaeleon",47.4228815943185,15968.5,2229,1830,0
1057,1,"Typical","touch","Falke",193.661497092268,4444,1500,1380,3
1057,1,"Typical","touch","Goldfisch",-36.0028745045675,-20265,927,677,0
1057,1,"Typical","touch","Hai",363.055745897834,175568.5,2550,2420,4
1057,1,"Typical","touch","Hund",102.743234787002,56858,1228,1108,1
1057,1,"Typical","touch","Kaninchen",120.084338101956,75168.5,1110,740,1
1057,1,"Typical","touch","Katze",-28.7158636579488,-2269.5,930,710,0
1057,1,"Typical","touch","Klapperschlange",-85.1898363546888,-17533,1119,949,1
1057,1,"Typical","touch","Lachs",650.662664808506,286599,2020,1260,1
1057,1,"Typical","touch","Loewe",60.9196609730182,33274,940,740,1
1057,1,"Typical","touch","Pferd",71.912466694477,42436.5,990,820,0
1057,1,"Typical","touch","Spatz",101.586678087192,56876.5,1878,1228,2
1057,1,"Atypical","touch","Aal",59.6976803745315,23807,1144,934,0
1057,1,"Atypical","touch","Fledermaus",83.0418418226714,40898.5,1680,990,2
1057,1,"Atypical","touch","Pinguin",222.763040538616,104811.5,1640,1420,1
1057,1,"Atypical","touch","Schmetterling",51.0883185214802,9272,1140,940,0
1057,1,"Atypical","touch","Seeloewe",289.051368981054,149428.5,2890,2020,4
1057,1,"Atypical","touch","Wal",491.027947112385,197566,1661,550,1
1058,0,"Atypical","touch","Fledermaus",401.866927738014,192087.5,10489,10389,8
1058,1,"Typical","touch","Alligator",280.186616745452,178777.5,2570,2020,1
1058,1,"Typical","touch","Chamaeleon",-211.286744661141,-109251.5,3034,2844,0
1058,1,"Typical","touch","Falke",370.460288194701,204990,1847,1230,1
1058,1,"Typical","touch","Goldfisch",-99.0710629343038,-19178,1690,1660,0
1058,1,"Typical","touch","Hai",406.704668457131,185822.5,9012,3900,1
1058,1,"Typical","touch","Hund",261.794574595456,142443,1680,1390,3
1058,1,"Typical","touch","Kaninchen",250.121117960368,120251,2449,2020,1
1058,1,"Typical","touch","Katze",-98.595828203103,-49280.5,2361,2111,0
1058,1,"Typical","touch","Klapperschlange",303.382972298592,119446,9389,8989,7
1058,1,"Typical","touch","Lachs",-153.897991550503,-7928,1660,1230,0
1058,1,"Typical","touch","Loewe",372.44397836023,231791.5,1846,1516,1
1058,1,"Typical","touch","Pferd",256.046535638808,163251,1540,1340,1
1058,1,"Typical","touch","Spatz",201.698074764313,143867.5,1670,1140,3
1058,1,"Atypical","touch","Aal",147.835432731917,88611.5,4589,4236,2
1058,1,"Atypical","touch","Pinguin",83.2668116038364,10042.5,8483,8093,0
1058,1,"Atypical","touch","Schmetterling",266.514548150586,120217.5,2430,2020,1
1058,1,"Atypical","touch","Seeloewe",236.015495885654,159491.5,6670,5180,5
1058,1,"Atypical","touch","Wal",173.782212085996,118399,1690,1350,2
1059,0,"Typical","click","Klapperschlange",1086.68593177785,617036.5,7549,5956,5
1059,1,"Typical","click","Alligator",117.741327469219,67469.5,1285,780,0
1059,1,"Typical","click","Chamaeleon",90.274127712744,21754,1918,1060,0
1059,1,"Typical","click","Falke",-53.3651060727774,-35179,1309,780,1
1059,1,"Typical","click","Goldfisch",49.6908308710049,26880,1702,901,0
1059,1,"Typical","click","Hai",-29.0058772063079,-3882,1118,598,0
1059,1,"Typical","click","Hund",40.3640435996509,22397.5,1150,621,1
1059,1,"Typical","click","Kaninchen",176.136502549647,99776.5,1390,710,0
1059,1,"Typical","click","Katze",59.73173181464,44673.5,1573,820,0
1059,1,"Typical","click","Lachs",274.428504725349,223470.5,1334,821,2
1059,1,"Typical","click","Loewe",161.520807233276,114825.5,2261,1060,1
1059,1,"Typical","click","Pferd",39.8999601465661,22633.5,1517,700,0
1059,1,"Typical","click","Spatz",73.0553053242785,42830,1678,870,0
1059,1,"Atypical","click","Aal",574.165145271647,260320,1998,1140,2
1059,1,"Atypical","click","Fledermaus",-23.568531185984,-10404,1510,1101,0
1059,1,"Atypical","click","Pinguin",57.6359439536373,-7576.5,3094,1853,1
1059,1,"Atypical","click","Schmetterling",914.779921267318,370556.5,1558,1020,4
1059,1,"Atypical","click","Seeloewe",344.726159057174,249537.5,3901,2660,2
1059,1,"Atypical","click","Wal",154.401177267878,110297,2013,1221,1
1060,0,"Atypical","click","Wal",46.6552275488937,10993,4157,2060,0
1060,1,"Typical","click","Alligator",-19.3814138676116,-7608.5,2061,1420,0
1060,1,"Typical","click","Chamaeleon",-75.8729181783089,-42859.5,2423,1870,0
