term,npar,AIC,BIC,logLik,deviance,statistic,df,p.value,iv,dv,data_subset,file_prefix,p_fdr,model,AIC_diff_baseline,BIC_diff_baseline,metric_group,is_control,metric_quantity_type,task,dataset,p_fdr_sig
critical_fit,18,1109.76549058044,1197.35152992834,-536.88274529022,1073.76549058044,1.79698697996878,1.0,0.180077181537266,auc_boost_pos,response_correct,all_trials,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-0.2030130200300846,-5.06890409490984,Boosting,False,AUC,syllogism,,False
critical_fit,18,1108.22527433679,1195.81131368469,-536.112637168394,1072.22527433679,3.33720322362001,1.0,0.0677296407337861,auc_logprobdiff_pos,response_correct,all_trials,Llama-2-7b-hf,0.9305598325784189,Llama-2-7b-hf,1.337203223619781,-3.528687851259974,Relative confidence,False,AUC,syllogism,,False
critical_fit,18,1105.29934902257,1192.88538837047,-534.649674511285,1069.29934902257,6.26312853783793,1.0,0.0123276318011986,auc_logprobdiff_neg,response_correct,all_trials,Llama-2-7b-hf,0.2298638890424493,Llama-2-7b-hf,4.263128537839975,-0.6027625370400074,Relative confidence,False,AUC,syllogism,,False
critical_fit,18,1096.88385496785,1184.46989431575,-530.441927483923,1060.88385496785,14.6786225925621,1.0,0.0001274840013865,auc_logprob_correct,response_correct,all_trials,Llama-2-7b-hf,0.004366973353865494,Llama-2-7b-hf,12.678622592559805,7.812731517680049,Confidence,False,AUC,syllogism,,True
baseline_fit,17,1109.56247756041,1192.28262583343,-537.781238780204,1075.56247756041,,,,baseline,response_correct,all_trials,Llama-2-7b-hf,,Llama-2-7b-hf,0.0,0.0,Baseline,False,baseline,syllogism,,
critical_fit,19,475.252319673613,547.027713814843,-218.626159836806,437.252319673613,0.0045057975900704,1.0,0.946482002104845,auc_logprob_correct,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.9954942024099864,-5.773146525633024,Confidence,False,AUC,syllogism,,False
critical_fit,19,886.004702319536,970.015525407859,-424.002351159768,848.004702319536,0.0133857119826644,1.0,0.907892971058749,auc_entropy,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.9866142880180178,-6.408236555822896,Uncertainty,False,AUC,syllogism,,False
critical_fit,19,885.974908779093,969.985731867417,-423.987454389546,847.974908779093,0.0431792524254888,1.0,0.835388115427996,layer_biggest_change_rank_correct,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.956820747574966,-6.378443015380981,Confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,475.186765635879,546.962159777109,-218.593382817939,437.186765635879,0.0700598353240025,1.0,0.791249679908736,auc_rank_correct,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.9299401646759975,-5.707592487899092,Confidence,False,AUC,syllogism,,False
critical_fit,19,475.112376151366,546.887770292597,-218.556188075683,437.112376151366,0.144449319836326,1.0,0.703897248151323,auc_entropy,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.8555506801629917,-5.633203003387052,Uncertainty,False,AUC,syllogism,,False
critical_fit,19,475.047432386489,546.82282652772,-218.523716193245,437.047432386489,0.20939308471327,1.0,0.647243514345154,layer_biggest_change_entropy,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.7906069152859914,-5.568259238510109,Uncertainty,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,474.879304892706,546.654699033937,-218.439652446353,436.879304892706,0.377520578496558,1.0,0.538933176856085,layer_argmax_boost,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.6224794215029874,-5.400131744727105,Boosting,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,885.606529415283,969.617352503607,-423.803264707642,847.606529415283,0.411558616235084,1.0,0.521179471598473,auc_logprob_correct,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.58844138376503,-6.010063651570931,Confidence,False,AUC,syllogism,,False
critical_fit,19,474.781118597335,546.556512738566,-218.390559298668,436.781118597335,0.475706873867352,1.0,0.490373388771568,auc_logprobdiff_pos,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.5242931261320223,-5.301945449356026,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,474.556610664334,546.332004805564,-218.278305332167,436.556610664334,0.700214806869099,1.0,0.402711525442678,auc_boost_neg,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.2997851931310151,-5.077437516354053,Boosting,False,AUC,syllogism,,False
critical_fit,19,885.315188416325,969.326011504648,-423.657594208162,847.315188416325,0.702899615193701,1.0,0.401811093451164,auc_rank_correct,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.2971003848069813,-5.718722652611973,Confidence,False,AUC,syllogism,,False
critical_fit,19,474.527914452697,546.303308593927,-218.263957226348,436.527914452697,0.728911018505812,1.0,0.393236397653152,layer_biggest_change_rank_correct,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.2710889814940174,-5.048741304717055,Confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,885.017291564503,969.028114652827,-423.508645782252,847.017291564503,1.00079646701488,1.0,0.317117862879957,auc_boost_neg,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.9992035329850069,-5.420825800790908,Boosting,False,AUC,syllogism,,False
critical_fit,19,474.029084386558,545.804478527789,-218.014542193279,436.029084386558,1.22774108464449,1.0,0.267846793505806,auc_boost_pos,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.7722589153549961,-4.549911238579057,Boosting,False,AUC,syllogism,,False
critical_fit,19,884.737343542888,968.748166631212,-423.368671771444,846.737343542888,1.28074448863026,1.0,0.257760656122544,auc_logprobdiff_pos,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.7192555113699655,-5.14087777917598,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,884.593593879348,968.604416967672,-423.296796939674,846.593593879348,1.4244941521705,1.0,0.232665101760549,layer_biggest_change_logprobdiff,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.5755058478299588,-4.997128115635974,Relative confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,884.241882231761,968.252705320085,-423.120941115881,846.241882231761,1.77620579975678,1.0,0.182615923424076,auc_logprobdiff_neg,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.2237942002429918,-4.645416468049007,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,883.716247138856,967.72707022718,-422.858123569428,845.716247138856,2.30184089266243,1.0,0.129220766916906,auc_boost_pos,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,0.30184089266197134,-4.11978137514393,Boosting,False,AUC,syllogism,,False
critical_fit,19,472.616288189005,544.391682330235,-217.308144094502,434.616288189005,2.64053728219795,1.0,0.104168309959834,auc_logprobdiff_neg,rt,filteredContentEffects,Llama-2-13b-hf,1.0,Llama-2-13b-hf,0.6405372821980109,-3.1371150410250266,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,883.368605907716,967.37942899604,-422.684302953858,845.368605907716,2.64948212380193,1.0,0.103583636585129,layer_biggest_change_entropy,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,0.649482123802045,-3.77214014400397,Uncertainty,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,881.961843712753,965.972666801077,-421.980921856376,843.961843712753,4.05624431876538,1.0,0.0440082740768898,layer_argmax_boost,rt,filteredCorrect,Llama-2-13b-hf,0.6425890212822435,Llama-2-13b-hf,2.0562443187650388,-2.365377949040976,Boosting,False,MaxDeltaLayer,syllogism,,False
baseline_fit,18,884.018088031518,963.607288852036,-424.009044015759,848.018088031518,,,,baseline,rt,filteredCorrect,Llama-2-13b-hf,,Llama-2-13b-hf,0.0,0.0,Baseline,False,baseline,syllogism,,
baseline_fit,18,473.256825471203,541.25456728921,-218.628412735601,437.256825471203,,,,baseline,rt,filteredContentEffects,Llama-2-13b-hf,,Llama-2-13b-hf,0.0,0.0,Baseline,False,baseline,syllogism,,
critical_fit,19,482.757280091369,554.5326742326,-222.378640045685,444.757280091369,7.4809934062614e-05,1.0,0.993098964165087,layer_biggest_change_logprobdiff,rt,filteredContentEffects,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.999925190065028,-5.777577513288975,Relative confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,899.130312992293,983.141136080617,-430.565156496146,861.130312992293,0.0001026223277449,1.0,0.991917353888601,layer_biggest_change_rank_correct,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9998973776720277,-6.421519645478952,Confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,899.129353888648,983.140176976972,-430.564676944324,861.129353888648,0.0010617259728178,1.0,0.974006220091197,auc_logprobdiff_pos,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9989382740269548,-6.420560541833993,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,899.122884709727,983.133707798051,-430.561442354864,861.122884709727,0.0075309048933149,1.0,0.93084576020718,auc_rank_correct,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.992469095106003,-6.414091362912927,Confidence,False,AUC,syllogism,,False
critical_fit,19,482.647980598933,554.423374740164,-222.323990299467,444.647980598933,0.109374302370384,1.0,0.740857611051498,auc_logprob_correct,rt,filteredContentEffects,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.890625697628991,-5.668278020852995,Confidence,False,AUC,syllogism,,False
critical_fit,19,482.607532282876,554.382926424107,-222.303766141438,444.607532282876,0.149822618427379,1.0,0.698704928124492,layer_argmax_boost,rt,filteredContentEffects,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.8501773815719957,-5.6278297047959995,Boosting,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,482.580732523661,554.356126664892,-222.290366261831,444.580732523661,0.176622377642218,1.0,0.674292129517838,auc_boost_neg,rt,filteredContentEffects,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.823377622357043,-5.60102994558099,Boosting,False,AUC,syllogism,,False
critical_fit,19,898.87474628024,982.885569368564,-430.43737314012,860.87474628024,0.255669334380968,1.0,0.613111114406347,auc_logprob_correct,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.744330665618918,-6.165952933425956,Confidence,False,AUC,syllogism,,False
critical_fit,19,898.823528327689,982.834351416012,-430.411764163844,860.823528327689,0.306887286932124,1.0,0.579596581388757,auc_boost_neg,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.6931127130679897,-6.114734980874005,Boosting,False,AUC,syllogism,,False
critical_fit,19,898.60837294009,982.619196028414,-430.304186470045,860.60837294009,0.522042674531008,1.0,0.469971633537469,auc_boost_pos,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.4779573254689922,-5.8995795932759165,Boosting,False,AUC,syllogism,,False
critical_fit,19,898.555454336245,982.566277424569,-430.277727168122,860.555454336245,0.574961278375781,1.0,0.448294144256273,layer_biggest_change_logprobdiff,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.4250387216239915,-5.846660989430916,Relative confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,898.467064179825,982.477887268148,-430.233532089912,860.467064179825,0.663351434796027,1.0,0.415379248239298,auc_logprobdiff_neg,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.3366485652039728,-5.758270833009988,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,481.888906941597,553.664301082827,-221.944453470798,443.888906941597,0.868447959706771,1.0,0.351385337594637,layer_biggest_change_rank_correct,rt,filteredContentEffects,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.131552040293002,-4.9092043635159825,Confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,480.564424836451,552.339818977682,-221.282212418226,442.564424836451,2.19293006485236,1.0,0.138645348575005,auc_entropy,rt,filteredContentEffects,Llama-2-70b-hf,1.0,Llama-2-70b-hf,0.19293006485298747,-3.5847222583709026,Uncertainty,False,AUC,syllogism,,False
critical_fit,19,479.454764577581,551.230158718811,-220.72738228879,441.454764577581,3.30259032372277,1.0,0.0691707254015983,auc_rank_correct,rt,filteredContentEffects,Llama-2-70b-hf,0.9435099323801422,Llama-2-70b-hf,1.3025903237229954,-2.475061999499985,Confidence,False,AUC,syllogism,,False
critical_fit,19,894.499684665649,978.510507753973,-428.249842332825,856.499684665649,4.63073094897163,1.0,0.0314041817405269,layer_argmax_boost,rt,filteredCorrect,Llama-2-70b-hf,0.49426463210181165,Llama-2-70b-hf,2.630730948971973,-1.7908913188349516,Boosting,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,477.929112886189,549.704507027419,-219.964556443094,439.929112886189,4.8282420151146,1.0,0.027997164506412,auc_boost_pos,rt,filteredContentEffects,Llama-2-70b-hf,0.4443373283073059,Llama-2-70b-hf,2.828242015114995,-0.9494103081079857,Boosting,False,AUC,syllogism,,False
critical_fit,19,476.828784967606,548.604179108836,-219.414392483803,438.828784967606,5.92856993369793,1.0,0.0148973265750611,auc_logprobdiff_pos,rt,filteredContentEffects,Llama-2-70b-hf,0.26788190075321733,Llama-2-70b-hf,3.928569933697986,0.15091761047506225,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,892.682134816706,976.69295790503,-427.341067408353,854.682134816706,6.448280797915,1.0,0.0111059759274565,layer_biggest_change_entropy,rt,filteredCorrect,Llama-2-70b-hf,0.20810978089007962,Llama-2-70b-hf,4.448280797915004,0.026658530108079503,Uncertainty,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,475.522976823035,547.298370964266,-218.761488411518,437.522976823035,7.23437807826838,1.0,0.0071520581265237,layer_biggest_change_entropy,rt,filteredContentEffects,Llama-2-70b-hf,0.14210952539554556,Llama-2-70b-hf,5.234378078269003,1.4567257550449995,Uncertainty,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,473.933084211492,545.708478352722,-217.966542105746,435.933084211492,8.82427068981173,1.0,0.0029725016904793,auc_logprobdiff_neg,rt,filteredContentEffects,Llama-2-70b-hf,0.0656062356453222,Llama-2-70b-hf,6.8242706898120105,3.0466183665890867,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,471.139210539546,542.914604680777,-216.569605269773,433.139210539546,11.6181443617572,1.0,0.0006531152926277,layer_biggest_change_logprob_correct,rt,filteredContentEffects,Llama-2-70b-hf,0.017979362481258022,Llama-2-70b-hf,9.61814436175797,5.84049203853408,Confidence,False,MaxDeltaLayer,syllogism,,True
critical_fit,19,886.582939813258,970.593762901581,-424.291469906629,848.582939813258,12.5474758013631,1.0,0.0003967418638973,auc_entropy,rt,filteredCorrect,Llama-2-70b-hf,0.011507597183383607,Llama-2-70b-hf,10.54747580136302,6.125853533557006,Uncertainty,False,AUC,syllogism,,True
critical_fit,19,882.074392156041,966.085215244365,-422.037196078021,844.074392156041,17.0560234585794,1.0,3.62930718791283e-05,layer_biggest_change_logprob_correct,rt,filteredCorrect,Llama-2-70b-hf,0.0014089846013303502,Llama-2-70b-hf,15.056023458580057,10.63440119077302,Confidence,False,MaxDeltaLayer,syllogism,,True
baseline_fit,18,480.757354901304,548.755096719311,-222.378677450652,444.757354901304,,,,baseline,rt,filteredContentEffects,Llama-2-70b-hf,,Llama-2-70b-hf,0.0,0.0,Baseline,False,baseline,syllogism,,
baseline_fit,18,897.130415614621,976.719616435138,-430.56520780731,861.130415614621,,,,baseline,rt,filteredCorrect,Llama-2-70b-hf,,Llama-2-70b-hf,0.0,0.0,Baseline,False,baseline,syllogism,,
critical_fit,19,886.978187870655,970.989010958978,-424.489093935327,848.978187870655,0.016925420218854,1.0,0.896489103417453,auc_rank_correct,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.9830745797820555,-6.404696847587047,Confidence,False,AUC,syllogism,,False
critical_fit,19,886.974068682676,970.984891771,-424.487034341338,848.974068682676,0.0210446081975988,1.0,0.88465750011094,auc_logprobdiff_neg,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.9789553918030833,-6.4005776596089845,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,886.956593436202,970.967416524526,-424.478296718101,848.956593436202,0.0385198546712218,1.0,0.844402945073295,auc_boost_neg,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.9614801453290056,-6.3831024131350205,Boosting,False,AUC,syllogism,,False
critical_fit,19,886.813328353891,970.824151442215,-424.406664176945,848.813328353891,0.181784936982467,1.0,0.669843760176582,layer_biggest_change_logprob_correct,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.8182150630181013,-6.2398373308240025,Confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,482.549580375534,554.324974516764,-222.274790187767,444.549580375534,0.392201112186854,1.0,0.53114466712845,auc_boost_neg,rt,filteredContentEffects,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.6077988878129759,-5.3854512110359565,Boosting,False,AUC,syllogism,,False
critical_fit,19,886.577854955688,970.588678044012,-424.288927477844,848.577854955688,0.417258335185238,1.0,0.518308261590577,auc_logprob_correct,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.582741664815103,-6.004363932621004,Confidence,False,AUC,syllogism,,False
critical_fit,19,482.48061312984,554.256007271071,-222.24030656492,444.48061312984,0.461168357880467,1.0,0.49707844525044,layer_biggest_change_logprob_correct,rt,filteredContentEffects,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.5388316421189643,-5.316483965342968,Confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,886.43087220121,970.441695289533,-424.215436100605,848.43087220121,0.564241089663824,1.0,0.452556472402145,auc_boost_pos,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.4357589103370856,-5.857381178141964,Boosting,False,AUC,syllogism,,False
critical_fit,19,482.087181823672,553.862575964902,-222.043590911836,444.087181823672,0.854599664048806,1.0,0.355254363340944,auc_boost_pos,rt,filteredContentEffects,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.145400335950967,-4.9230526591740045,Boosting,False,AUC,syllogism,,False
critical_fit,19,886.045487805693,970.056310894017,-424.022743902847,848.045487805693,0.949625485180377,1.0,0.329814645154,auc_logprobdiff_pos,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.0503745148200778,-5.471996782625979,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,481.987121984068,553.762516125298,-221.993560992034,443.987121984068,0.954659503652636,1.0,0.328536089857403,layer_biggest_change_logprobdiff,rt,filteredContentEffects,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.0453404963469666,-4.822992819570004,Relative confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,885.690160450688,969.700983539012,-423.845080225344,847.690160450688,1.30495284018548,1.0,0.253310508389163,layer_biggest_change_logprobdiff,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-0.6950471598150898,-5.116669427620991,Relative confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,480.645270949442,552.420665090672,-221.322635474721,442.645270949442,2.29651053827899,1.0,0.129665010044299,layer_biggest_change_rank_correct,rt,filteredContentEffects,Llama-2-7b-hf,1.0,Llama-2-7b-hf,0.2965105382789943,-3.4811417849439295,Confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,479.592818112059,551.368212253289,-220.796409056029,441.592818112059,3.34896337566181,1.0,0.0672473496240272,auc_rank_correct,rt,filteredContentEffects,Llama-2-7b-hf,0.9256133552851037,Llama-2-7b-hf,1.3489633756620378,-2.4286889475609996,Confidence,False,AUC,syllogism,,False
critical_fit,19,883.468377880642,967.479200968966,-422.734188940321,845.468377880642,3.52673541023091,1.0,0.0603865772512427,layer_biggest_change_rank_correct,rt,filteredCorrect,Llama-2-7b-hf,0.8450069450658088,Llama-2-7b-hf,1.5267354102309127,-2.8948868575749884,Confidence,False,MaxDeltaLayer,syllogism,,False
critical_fit,19,479.062096678452,550.837490819683,-220.531048339226,441.062096678452,3.87968480926861,1.0,0.0488737318023345,auc_entropy,rt,filteredContentEffects,Llama-2-7b-hf,0.7007429030627381,Llama-2-7b-hf,1.8796848092690084,-1.8979675139549954,Uncertainty,False,AUC,syllogism,,False
critical_fit,19,881.582747246324,965.593570334648,-421.791373623162,843.582747246324,5.41236604454912,1.0,0.0199945976462021,auc_entropy,rt,filteredCorrect,Llama-2-7b-hf,0.3401494613038437,Llama-2-7b-hf,3.412366044549003,-1.0092562232570117,Uncertainty,False,AUC,syllogism,,False
critical_fit,19,476.952687079229,548.728081220459,-219.476343539614,438.952687079229,5.98909440849212,1.0,0.014394590457018,auc_logprobdiff_neg,rt,filteredContentEffects,Llama-2-7b-hf,0.26132465608527217,Llama-2-7b-hf,3.989094408492008,0.2114420852690273,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,475.240569664811,547.015963806041,-218.620284832405,437.240569664811,7.7012118229099,1.0,0.0055183764097078,auc_logprobdiff_pos,rt,filteredContentEffects,Llama-2-7b-hf,0.11263869778828196,Llama-2-7b-hf,5.701211822910011,1.9235594996870304,Relative confidence,False,AUC,syllogism,,False
critical_fit,19,472.86654327446,544.64193741569,-217.43327163723,434.86654327446,10.0752382132608,1.0,0.0015027519280928,auc_logprob_correct,rt,filteredContentEffects,Llama-2-7b-hf,0.03611551975382318,Llama-2-7b-hf,8.075238213261002,4.297585890038022,Confidence,False,AUC,syllogism,,True
baseline_fit,18,480.941781487721,548.939523305728,-222.47089074386,444.941781487721,,,,baseline,rt,filteredContentEffects,Llama-2-7b-hf,,Llama-2-7b-hf,0.0,0.0,Baseline,False,baseline,syllogism,,
baseline_fit,18,884.995113290873,964.584314111391,-424.497556645437,848.995113290873,,,,baseline,rt,filteredCorrect,Llama-2-7b-hf,,Llama-2-7b-hf,0.0,0.0,Baseline,False,baseline,syllogism,,
critical_fit,10,4793.07322417812,4855.98367548894,-2386.53661208906,4773.07322417812,0.0040021102686296,1.0,0.949557688287091,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_stylized,1.0,vit_base_patch16_224,-1.9959978897295514,-8.287043020810415,Uncertainty,False,MaxDeltaLayer,vision,stylized,False
critical_fit,10,4793.069062538,4855.97951384882,-2386.534531269,4773.069062538,0.0081637503926685,1.0,0.928006327207256,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_stylized,1.0,vit_base_patch16_224,-1.99183624961006,-8.282881380690014,Confidence,False,MaxDeltaLayer,vision,stylized,False
critical_fit,66,4134.0166983787,4565.289972337,-2001.00834918935,4002.0166983787,0.0157962465909804,1.0,0.899982764384724,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_eidolonII,1.0,vit_base_patch16_224,-1.984203753409929,-8.518647298230462,Uncertainty,False,MaxDeltaLayer,vision,eidolonII,False
critical_fit,66,4783.57913388263,5214.78750469872,-2325.78956694131,4651.57913388263,0.052215439792235,1.0,0.819252130599348,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_uniform-noise,1.0,vit_base_patch16_224,-1.9477845602104935,-8.481244724090175,Confidence,False,MaxDeltaLayer,vision,uniform-noise,False
critical_fit,65,4532.25549425128,4956.81519069311,-2201.12774712564,4402.25549425128,0.0727977995647962,1.0,0.787305910953415,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_eidolonI,1.0,vit_base_patch16_224,-1.9272022004397513,-8.458889837999777,Confidence,False,AUC,vision,eidolonI,False
critical_fit,10,1317.32055647526,1370.95969148932,-648.66027823763,1297.32055647526,0.0974663957804296,1.0,0.75489150688881,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_silhouette,1.0,vit_base_patch16_224,-1.9025336042200252,-7.26644710563005,Confidence,False,MaxDeltaLayer,vision,silhouette,False
critical_fit,10,936.578870375985,990.141669141492,-458.289435187992,916.578870375985,0.122995084230524,1.0,0.725808511098077,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_edge,1.0,vit_base_patch16_224,-1.8770049157700441,-7.233284792319978,Confidence,False,AUC,vision,edge,False
critical_fit,65,4532.19679853969,4956.75649498153,-2201.09839926985,4402.19679853969,0.131493511150438,1.0,0.716888513750872,layer_biggest_change_rank_correct,response_correct,all_trials,vit_base_patch16_224_eidolonI,1.0,vit_base_patch16_224,-1.8685064888495617,-8.400194126419592,Confidence,False,MaxDeltaLayer,vision,eidolonI,False
critical_fit,65,4445.25009867007,4870.10382649145,-2157.62504933504,4315.25009867007,0.168779101490145,1.0,0.681199145862843,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_low-pass,1.0,vit_base_patch16_224,-1.831220898509855,-8.367432095759796,Confidence,False,AUC,vision,low-pass,False
critical_fit,66,4039.74561015078,4471.04482750564,-1953.87280507539,3907.74561015078,0.186438033013474,1.0,0.665897895643328,layer_biggest_change_entropy,response_correct,all_trials,vit_base_patch16_224_eidolonIII,1.0,vit_base_patch16_224,-1.8135619669901644,-8.348398593569982,Uncertainty,False,MaxDeltaLayer,vision,eidolonIII,False
critical_fit,57,3604.79507634022,3969.54292720756,-1745.39753817011,3490.79507634022,0.198947887850409,1.0,0.655571424185017,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_phase-scrambling,1.0,vit_base_patch16_224,-1.801052112150046,-8.200137215079849,Confidence,False,MaxDeltaLayer,vision,phase-scrambling,False
critical_fit,65,4101.0494938719,4525.64761774612,-1985.52474693595,3971.0494938719,0.205506491734013,1.0,0.650312401869102,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_high-pass,1.0,vit_base_patch16_224,-1.7944935082705342,-8.32677233710001,Confidence,False,AUC,vision,high-pass,False
critical_fit,10,4792.85995877037,4855.77041008119,-2386.42997938519,4772.85995877037,0.21726751802089,1.0,0.641129866496407,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_stylized,1.0,vit_base_patch16_224,-1.7827324819800197,-8.073777613059974,Confidence,False,AUC,vision,stylized,False
critical_fit,62,4904.31005889689,5309.6281086164,-2390.15502944844,4780.31005889689,0.24175922694576,1.0,0.622938385775326,auc_logprob_correct,response_correct,all_trials,vit_base_patch16_224_contrast,1.0,vit_base_patch16_224,-1.758240773059697,-8.295628671759914,Confidence,False,AUC,vision,contrast,False
critical_fit,62,4904.02511969855,5309.34316941806,-2390.01255984928,4780.02511969855,0.52669842528212,1.0,0.467998226987344,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_contrast,1.0,vit_base_patch16_224,-1.4733015747196987,-8.010689473419916,Confidence,False,MaxDeltaLayer,vision,contrast,False
critical_fit,65,4100.72006357246,4525.31818744669,-1985.36003178623,3970.72006357246,0.53493679116491,1.0,0.464538692730767,layer_biggest_change_logprob_correct,response_correct,all_trials,vit_base_patch16_224_high-pass,1.0,vit_base_patch16_224,-1.4650632088305429,-7.997342037670023,Confidence,False,MaxDeltaLayer,vision,high-pass,False
critical_fit,65,4444.60642865707,4869.46015647845,-2157.30321432853,4314.60642865707,0.812449114493575,1.0,0.367397158533119,auc_rank_correct,response_correct,all_trials,vit_base_patch16_224_low-pass,1.0,vit_base_patch16_224,-1.1875508855100634,-7.723762082760004,Confidence,False,AUC,vision,low-pass,False
