model,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,correct,incorrect,incorrect_is_intuitive,auc_boost_neg,auc_boost_pos,layer_argmax_boost,output_entropy,output_rank_correct,output_logprob_correct,output_logprobdiff,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,control_auc_entropy,control_layer_biggest_change_entropy,control_auc_rank_correct,control_layer_biggest_change_rank_correct,control_auc_logprob_correct,control_layer_biggest_change_logprob_correct,control_auc_logprobdiff_pos,control_auc_logprobdiff_neg,control_layer_biggest_change_logprobdiff
Llama-2-13b-hf,nonsense_phrite_ing_pand^nonsense^valid,nonsense_phrite_ing_pand,2,True,False,True,valid,invalid,False,28.599681698005963,60.72507910665618,30,1.905005,1.0,-0.69257885,0.73445795,173.07604895999998,19,13.328975966952267,18,189.65373186,20,45.39286121999999,11.731900585,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_bosp_jift_nup^nonsense^invalid,nonsense_bosp_jift_nup,1,False,False,True,invalid,valid,False,57.115710852654765,28.679259752735263,21,1.9007251,0.5,-1.3963194,-0.68793864,169.67554122,19,14.12745157698129,23,222.23709709500002,20,14.167728375,43.14027966999999,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_bosp_jift_nup^nonsense^invalid,nonsense_bosp_jift_nup,2,False,False,True,invalid,valid,False,57.84422024078869,29.84936156339615,21,1.9704528,0.5,-1.3811669,-0.6372299,170.69324116,19,14.170726533256577,23,221.725348494,20,15.029084105999999,42.15687769000001,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_snid_ust_bem^nonsense^valid,nonsense_snid_ust_bem,1,True,False,False,valid,invalid,False,30.970428650486472,59.561846953079694,30,2.007378,1.0,-0.78992975,0.54106045,168.26740306,19,12.307034761810314,18,194.00903245,20,40.612359540000014,16.78121584,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_snid_ust_bem^nonsense^valid,nonsense_snid_ust_bem,2,True,False,False,valid,invalid,False,31.16338922984911,58.9169964197935,30,1.9631531,1.0,-0.77249885,0.5592794500000001,169.79832295,19,11.787182484593878,18,194.38595382,20,39.45975588,17.172111195000003,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_nept_bript_jeft^nonsense^invalid,nonsense_nept_bript_jeft,1,False,False,False,invalid,valid,False,55.97171024546769,33.71902277421672,25,2.1557708,0.5,-1.2766831,-0.35370540000000006,161.07038614,15,15.352768354529635,23,218.803828131,20,23.977833618999995,34.433397400000004,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_nept_bript_jeft^nonsense^invalid,nonsense_nept_bript_jeft,2,False,False,False,invalid,valid,False,57.09687117449189,33.30734428552044,21,2.121411,0.5,-1.2655131,-0.3668013,163.07565089000002,15,15.33667842278677,23,219.104822653,20,22.446966346999996,36.007312899999995,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_sclack_chask_pron^nonsense^valid,nonsense_sclack_chask_pron,1,True,False,True,valid,invalid,False,30.715702454686998,60.542159115696556,30,1.8692149,1.0,-0.69208616,0.69420724,168.43580272,19,12.952268406243974,18,194.66703474,20,41.03768581,14.241955081,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_sclack_chask_pron^nonsense^valid,nonsense_sclack_chask_pron,2,True,False,True,valid,invalid,False,30.681554710720274,58.28135038943715,30,1.863637,1.0,-0.7343531,0.5595579,169.65726063,19,11.760447900717795,18,197.67447688,20,39.19059747,16.497649564,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_stope_unt_gleck^nonsense^invalid,nonsense_stope_unt_gleck,1,False,False,True,invalid,valid,False,54.81399129216897,34.58629015070242,25,2.143749,0.5,-1.1271764,-0.1060257,157.88837872000002,15,15.095838934520026,24,217.440401878,20,29.278411222000006,32.051506700000004,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_stope_unt_gleck^nonsense^invalid,nonsense_stope_unt_gleck,2,False,False,True,invalid,valid,False,55.352925525473474,35.63802370426133,25,2.1951993,0.5,-1.0873129,-0.005871699999999924,160.10290096,15,15.595725953828824,23,215.015293503,20,30.014909997000004,32.22021769999999,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_gluff_caft_jint^nonsense^valid,nonsense_gluff_caft_jint,1,True,False,False,valid,invalid,False,31.831002812400705,57.814543032635214,30,2.0714865,1.0,-0.8544338,0.4546326999999999,163.38677560999997,15,10.28424826450766,37,202.5492703,20,36.932141699999995,20.279562366,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_gluff_caft_jint^nonsense^valid,nonsense_gluff_caft_jint,2,True,False,False,valid,invalid,False,31.627047005345396,57.45651438429993,30,2.0368254,1.0,-0.8381572,0.4582805,165.59940242,19,11.026076002979428,34,201.61523966,20,37.1265266,19.704682217,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_fleff_drap_ved^nonsense^invalid,nonsense_fleff_drap_ved,1,False,False,False,invalid,valid,False,54.925848975433325,34.588317498409495,25,2.1527922,0.5,-1.1806434,-0.18402669999999988,161.44663049,15,15.602758083957465,23,213.50754167899998,20,29.559800720999995,30.855285199999994,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_fleff_drap_ved^nonsense^invalid,nonsense_fleff_drap_ved,2,False,False,False,invalid,valid,False,55.863260809255024,33.51758001515072,25,2.1278641,0.5,-1.2357951,-0.30286785000000005,162.77759358,15,15.603536014854134,23,214.28125918299997,20,26.314111617000002,32.41610865,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_paft_usp_cesk^nonsense^valid,nonsense_paft_usp_cesk,1,True,False,True,valid,invalid,False,31.778562544445116,56.55194497905233,30,1.9049585,1.0,-0.76084936,0.52413364,167.46628979000002,19,10.675533325971212,34,202.67348207,20,38.41514454000001,19.519221510999998,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_paft_usp_cesk^nonsense^valid,nonsense_paft_usp_cesk,2,True,False,True,valid,invalid,False,30.852365107196693,57.865437744045764,30,1.9244854,1.0,-0.7015547,0.7110719999999999,171.32215123,19,12.238494896169644,24,196.16900318,20,41.386538470000005,14.826885795999997,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_trime_dimp_mag^nonsense^invalid,nonsense_trime_dimp_mag,1,False,False,True,invalid,valid,False,57.57244520222464,32.61213395808828,21,2.104396,0.5,-1.2825298,-0.40823176000000005,164.04615782000002,15,15.197612394671637,23,218.03806025499998,20,21.314908215000003,38.23859346,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_trime_dimp_mag^nonsense^invalid,nonsense_trime_dimp_mag,2,False,False,True,invalid,valid,False,57.2497162570013,32.42455945093739,21,2.0391016,0.5,-1.274692,-0.42761313999999995,164.76746472000002,15,14.820177740238101,23,219.85185499000002,20,20.43868921,37.49273544000001,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_kemp_clud_thrund^nonsense^valid,nonsense_kemp_clud_thrund,1,True,False,False,valid,invalid,False,32.54454891554329,58.51457865792299,30,2.033108,1.0,-0.84051603,0.4514961700000001,165.27429608,19,11.205229442208912,34,201.56924994000002,20,37.537401669999994,19.807660065,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_kemp_clud_thrund^nonsense^valid,nonsense_kemp_clud_thrund,2,True,False,False,valid,invalid,False,31.991768425710237,57.811170041422315,30,2.0767815,1.0,-0.8681219,0.418374,162.62015062,15,10.373723062569669,37,203.49441545,20,35.9547464,21.119384416000003,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_frupt_liff_blop^nonsense^invalid,nonsense_frupt_liff_blop,1,False,False,False,invalid,valid,False,50.89222371389759,33.348679596463256,25,2.023487,0.5,-1.0628905,-0.05183879999999985,162.08419118999998,19,15.69614216251515,23,211.27756541000002,20,32.28238539,29.162010900000002,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_frupt_liff_blop^nonsense^invalid,nonsense_frupt_liff_blop,2,False,False,False,invalid,valid,False,53.726857035844006,33.425491047762605,25,2.16397,0.5,-1.1825278,-0.18986409999999987,160.77697316,15,15.604288360208635,23,214.678051688,20,27.155986812,31.376794099999998,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_gand_yusp_druff^nonsense^valid,nonsense_gand_yusp_druff,1,True,False,True,valid,invalid,False,33.01155353013298,56.88020757367748,30,1.9407976,1.0,-0.7836984,0.49864280000000005,164.00468707,15,10.964811272306545,34,200.21155707999998,20,36.49665075000001,19.808498981000003,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_gand_yusp_druff^nonsense^valid,nonsense_gand_yusp_druff,2,True,False,True,valid,invalid,False,33.183690152436505,53.96263485675831,30,1.9608738,1.0,-0.8785631,0.28377830000000004,164.22634091999998,19,10.287735753987986,37,205.4644571,20,34.12471370000001,26.458069275000003,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_glap_phropt_soff^nonsense^invalid,nonsense_glap_phropt_soff,1,False,False,True,invalid,valid,False,58.50555214113439,29.721605306522612,21,1.8674259,0.5,-1.4590033,-0.7948589,168.68838821999998,19,13.75603626356995,23,220.81059004499997,20,13.448689535,44.034426120000006,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_glap_phropt_soff^nonsense^invalid,nonsense_glap_phropt_soff,2,False,False,True,invalid,valid,False,56.035680389694384,30.749847428980168,21,1.859312,0.5,-1.3388394,-0.6162128299999999,168.79856979,19,14.671490225802177,23,218.97361781,20,18.13407358,40.29089842,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_vonk_jang_fress^nonsense^valid,nonsense_vonk_jang_fress,1,True,False,False,valid,invalid,False,30.68198240492053,58.08248189665794,30,1.8679345,1.0,-0.7171522,0.6226644,165.83226075,19,11.871309495059286,24,193.01193807,20,40.97214612999999,16.050679105000004,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_vonk_jang_fress^nonsense^valid,nonsense_vonk_jang_fress,2,True,False,False,valid,invalid,False,29.550433952417112,57.05092223770341,30,1.8650489,1.0,-0.7044963,0.6614743000000001,166.90744721000002,19,11.851106355170467,24,193.82454131999998,20,40.065316530000004,15.057512305,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_zint_thade_snaff^nonsense^invalid,nonsense_zint_thade_snaff,1,False,False,False,invalid,valid,False,54.703851319520744,32.318361151660675,21,1.884141,0.5,-1.2283849,-0.43588834,163.50053945000002,15,15.353223672593773,23,220.393469575,20,21.406783665000006,37.083424679999986,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_zint_thade_snaff^nonsense^invalid,nonsense_zint_thade_snaff,2,False,False,False,invalid,valid,False,57.22947224057772,32.30560418570023,21,1.8712986,0.5,-1.2701018,-0.5176154,164.15640935,15,14.99528954339759,23,221.17235284999998,20,17.516618089999998,39.572809500000005,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_yoct_fisk_nand^nonsense^valid,nonsense_yoct_fisk_nand,1,True,False,True,valid,invalid,False,29.94484173733827,56.0774412362932,30,1.9375892,1.0,-0.7405303,0.6286039,166.14768300000003,15,11.074097026762681,34,198.64812966,20,39.82336666,17.089881520000002,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_yoct_fisk_nand^nonsense^valid,nonsense_yoct_fisk_nand,2,True,False,True,valid,invalid,False,30.439626519893242,57.7963650547256,30,1.9367669,1.0,-0.72610515,0.6643219499999999,165.21526945,15,11.734422561803303,24,197.80584095,17,39.45804961000001,15.857516983999998,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_flact_frep_blen^nonsense^invalid,nonsense_flact_frep_blen,1,False,False,True,invalid,valid,False,58.13829708404474,29.673244537401516,21,1.9289852,0.5,-1.3983556,-0.6757249999999999,170.29710935999998,19,14.036370029361764,23,222.917100274,20,14.532952296000001,43.50788974,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_flact_frep_blen^nonsense^invalid,nonsense_flact_frep_blen,2,False,False,True,invalid,valid,False,58.646546495927346,29.392783054432805,21,1.9514661,0.5,-1.4463552,-0.7394475699999999,173.26659999999998,19,13.527514509562076,23,222.14166601,20,13.129337229999999,42.58046603999999,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_sclace_dact_yink^nonsense^valid,nonsense_sclace_dact_yink,1,True,False,False,valid,invalid,False,31.24449860602536,58.88841609917758,30,2.0601268,1.0,-0.79118174,0.61104776,166.47869058,19,11.7412358005256,24,198.92016367999997,20,38.490265349999994,16.862997539999995,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_sclace_dact_yink^nonsense^valid,nonsense_sclace_dact_yink,2,True,False,False,valid,invalid,False,30.708639359373,58.74119864563962,30,2.0456402,1.0,-0.77955794,0.6334133599999999,165.70048179000003,15,11.754751191276322,24,197.60879869000001,20,39.36435875,16.727226970000004,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_bisk_uft_glap^nonsense^invalid,nonsense_bisk_uft_glap,1,False,False,False,invalid,valid,False,50.378023348104996,33.58274557571009,25,2.0723224,1.0,-1.03475,0.032443,160.39463126000004,15,16.32057993498656,23,210.73481878799998,20,34.74506441200001,27.3456136,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_bisk_uft_glap^nonsense^invalid,nonsense_bisk_uft_glap,2,False,False,False,invalid,valid,False,52.78868950376013,33.588949254636105,25,2.1042264,0.5,-1.1494248,-0.1653538,161.35544836999998,15,15.694136889028757,23,215.1259201,20,28.9686622,30.336021799999994,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_phrist_biss_skemp^nonsense^valid,nonsense_phrist_biss_skemp,1,True,False,True,valid,invalid,False,30.144421318574675,60.923362013756375,30,2.027631,1.0,-0.78677416,0.57390304,167.79540747000001,19,12.781978692997837,18,192.92389831999998,20,41.3237737,14.61633098,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_phrist_biss_skemp^nonsense^valid,nonsense_phrist_biss_skemp,2,True,False,True,valid,invalid,False,30.125213363883706,60.51876296281461,30,2.0477586,1.0,-0.8097146,0.5192718000000001,167.08020448999997,19,12.267133927647158,18,195.04664809999997,20,39.89439524,15.475319500000001,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_rimp_thomp_zin^nonsense^invalid,nonsense_rimp_thomp_zin,1,False,False,True,invalid,valid,False,57.48553748390124,31.563052958587246,21,2.09222,0.5,-1.3317918,-0.483758,162.29936682,15,14.836815133591749,23,220.67956592,20,19.76827593,37.55021405,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_rimp_thomp_zin^nonsense^invalid,nonsense_rimp_thomp_zin,2,False,False,True,invalid,valid,False,56.87818158784045,31.741442529482697,25,2.0946016,0.5,-1.2896333,-0.41513919999999993,163.19080781000002,15,15.338059429971821,23,219.219291682,20,21.121369118,36.218002299999995,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_sland_spluff_gusp^nonsense^valid,nonsense_sland_spluff_gusp,1,True,False,False,valid,invalid,False,31.709707975602722,57.62589804821571,30,2.0276518,1.0,-0.80712,0.5400115,164.14704422,15,11.117034818185555,34,199.3580374,20,40.206209699999995,18.594206389999997,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_sland_spluff_gusp^nonsense^valid,nonsense_sland_spluff_gusp,2,True,False,False,valid,invalid,False,31.522705443332974,59.68665300168027,30,2.0264583,1.0,-0.78758687,0.57169733,166.76541647,19,12.253985310612716,18,197.28045028999998,20,39.53385151000001,16.685739118000004,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_gick_criff_riff^nonsense^invalid,nonsense_gick_criff_riff,1,False,False,False,invalid,valid,False,58.21099991303727,32.034499334711086,25,2.0249343,0.5,-1.3322326,-0.5227442,164.10362035000003,15,14.899396420157935,23,220.318722382,20,18.844942088,39.16531629999999,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_gick_criff_riff^nonsense^invalid,nonsense_gick_criff_riff,2,False,False,False,invalid,valid,False,57.902655824187974,31.27569349058357,21,2.0464313,0.5,-1.3688815,-0.5669517000000001,165.18344292,15,14.834594494752052,23,220.65072673999998,20,17.84828396,38.86952826,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_shiff_yot_plusk^nonsense^valid,nonsense_shiff_yot_plusk,1,True,False,True,valid,invalid,False,30.791614450092272,57.48692285608014,30,1.8856254,1.0,-0.7270746,0.6154251000000001,167.67951907999998,19,11.157840301182734,34,196.87078051999998,20,38.75239723,17.728398249999994,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_shiff_yot_plusk^nonsense^valid,nonsense_shiff_yot_plusk,2,True,False,True,valid,invalid,False,31.705023901299764,57.736070932284264,30,1.8967211,1.0,-0.76498073,0.50750067,163.88595248,15,11.367735516464297,34,198.9396395,20,35.57195522999999,18.509808722000002,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_zoft_chand_splink^nonsense^invalid,nonsense_zoft_chand_splink,1,False,False,True,invalid,valid,False,55.134995282786576,31.938688547718357,21,1.866041,0.5,-1.2570689,-0.4898910999999999,160.26620688999998,15,14.868746257207151,23,221.679952935,20,21.086179665000003,37.23529996,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_zoft_chand_splink^nonsense^invalid,nonsense_zoft_chand_splink,2,False,False,True,invalid,valid,False,54.8448756440157,32.647409110660966,21,1.9403071,0.5,-1.2599186,-0.4567576,161.48186183,15,15.535256586637985,23,220.587311666,20,21.497313104,38.1439469,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_dask_flump_fect^nonsense^invalid,nonsense_dask_flump_fect,1,False,False,False,invalid,valid,False,54.19508340854669,33.6361777065251,25,2.0095644,0.5,-1.1345487,-0.20176510000000003,160.33023177,15,15.769980283575869,23,213.075048789,20,27.947408911,31.14344259999999,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_dask_flump_fect^nonsense^invalid,nonsense_dask_flump_fect,2,False,False,False,invalid,valid,False,54.33721763341868,33.51469025862942,25,1.9331033,0.5,-1.1232767,-0.22885889999999987,160.33075119,15,15.765929068541599,23,213.43971390299998,20,26.999368997000005,32.285313900000006,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_hap_thrum_zid^nonsense^valid,nonsense_hap_thrum_zid,1,True,False,False,valid,invalid,False,29.55520419595184,60.883782730183334,30,1.825813,1.0,-0.6077513,0.9649745,171.36817195,19,13.945262185945,23,187.63700210000002,20,45.713122150000004,10.777881601,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_hap_thrum_zid^nonsense^valid,nonsense_hap_thrum_zid,2,True,False,False,valid,invalid,False,30.51401986951626,57.171542745998636,30,1.8343601,1.0,-0.677397,0.7290734999999999,169.75284653,19,11.66273277361132,18,194.05008279999998,20,40.93325314,16.635052959000003,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_teft_yact_jund^nonsense^valid,nonsense_teft_yact_jund,1,True,False,True,valid,invalid,False,29.11374063478003,61.38206767679824,30,2.0068924,1.0,-0.67689496,0.9376201399999999,171.64750128000003,15,13.824563862232807,18,190.62313129999998,17,46.433884889999995,10.169426320000003,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_teft_yact_jund^nonsense^valid,nonsense_teft_yact_jund,2,True,False,True,valid,invalid,False,28.722724928325796,61.57281136353935,30,2.0269232,1.0,-0.68792,0.9180058999999999,173.47989396999998,19,13.841799635228433,18,189.55188467,20,47.84181902999999,10.157770988,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_troff_plam_sphob^nonsense^invalid,nonsense_troff_plam_sphob,1,False,False,True,invalid,valid,False,56.775658700495704,31.51647276737519,21,2.0279734,0.5,-1.3730114,-0.57923227,164.41576901000002,15,14.567261341271575,23,222.78064858800002,20,18.683787692,38.14798386,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_troff_plam_sphob^nonsense^invalid,nonsense_troff_plam_sphob,2,False,False,True,invalid,valid,False,56.08076317845292,32.33109422035799,21,1.9800512,0.5,-1.3210888,-0.5277710600000001,163.78649868000002,15,15.337361648130859,23,219.74363676399997,20,21.378916436,35.040908259999995,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_zeff_zaff_zom^nonsense^valid,nonsense_zeff_zaff_zom,1,True,False,False,valid,invalid,False,29.753965235340793,60.21525597820685,30,2.0107074,1.0,-0.7442822,0.7068234,169.50817315,19,12.79227687011794,18,193.60472486,20,42.892279419999994,12.72987367,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_zeff_zaff_zom^nonsense^valid,nonsense_zeff_zaff_zom,2,True,False,False,valid,invalid,False,29.161117928264556,61.316736547612855,30,1.9925325,1.0,-0.7120997,0.7854452000000001,169.67563704,19,13.285148461690138,18,192.02542320999999,20,44.49488987,11.372994229999998,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_yuft_yab_sunt^nonsense^invalid,nonsense_yuft_yab_sunt,1,False,False,False,invalid,valid,False,55.62208193819268,32.69802573716505,25,1.9782491,0.5,-1.1982813,-0.33856107000000013,162.32841692,15,15.435838367754666,23,213.380707245,20,24.714817755,32.55633537,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_yuft_yab_sunt^nonsense^invalid,nonsense_yuft_yab_sunt,2,False,False,False,invalid,valid,False,54.47779297807318,32.87685574262744,25,2.032837,0.5,-1.179203,-0.25891770000000003,160.38315271,15,15.602858524329566,23,215.496870236,20,26.417788363999996,31.8376411,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_plig_prash_lupt^nonsense^invalid,nonsense_plig_prash_lupt,1,False,False,True,invalid,valid,False,56.66050259832258,28.775916532344723,21,1.9845911,0.5,-1.4831754,-0.7713013,171.31609576000002,19,14.05767472525048,23,221.21271693000003,20,15.24242982,39.93232011,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_plig_prash_lupt^nonsense^invalid,nonsense_plig_prash_lupt,2,False,False,True,invalid,valid,False,54.82373817762396,29.070459087740105,21,1.9609115,0.5,-1.419651,-0.6836701,168.05268671,19,14.625511238237248,23,220.86173320000003,20,17.843607009999996,39.796862430000004,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_thrag_ont_vept^nonsense^valid,nonsense_thrag_ont_vept,1,True,False,True,valid,invalid,False,28.977360829770692,58.33431824637406,30,1.8432517,1.0,-0.70404553,0.64422127,170.09450944,19,12.78929970856532,18,194.94143629,20,42.770968010000004,14.229279929999999,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_thrag_ont_vept^nonsense^valid,nonsense_thrag_ont_vept,2,True,False,True,valid,invalid,False,29.694350246142918,59.26670981826294,30,1.9231198,1.0,-0.7160376,0.6726139999999999,170.43010051,19,12.842579303042504,18,193.28343089999998,20,43.838187999999995,12.983376269999999,30,292.2817563,24,0.0012840714288643916,3,516.878601,15,9.7417805,12.923536500000003,3
Llama-2-13b-hf,nonsense_blep_jict_zamp^nonsense^invalid,nonsense_blep_jict_zamp,1,False,False,False,invalid,valid,False,56.42955982699096,32.93204881092009,25,2.079304,0.5,-1.3066776,-0.44712929999999995,160.80389356,15,15.360393021573703,23,219.499614216,20,21.393204124000004,33.627901800000004,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
Llama-2-13b-hf,nonsense_blep_jict_zamp^nonsense^invalid,nonsense_blep_jict_zamp,2,False,False,False,invalid,valid,False,56.242416081705294,33.139858399362694,25,2.0492969,0.5,-1.2724661,-0.4164477,159.46680149,15,15.35279248026751,23,219.456505123,20,21.881237377,34.3225225,27,292.2817563,24,0.001301779796021483,1,513.696845,1,12.923536500000003,9.7417805,4
